entity,iso_code,date,indicator,value,continent,total_deaths,new_deaths,icu_patients,hosp_patients,hospital_beds_per_thousand,population
Czechia,CZE,2021-05-30,Weekly new hospital admissions per million,37.545,Europe,30391.0,67.0,113.0,521.0,6.63,10493990.0
Czechia,CZE,2021-06-06,Daily ICU occupancy,61.0,Europe,30430.0,39.0,61.0,304.0,6.63,10493990.0
Czechia,CZE,2021-06-06,Daily ICU occupancy per million,5.813,Europe,30430.0,39.0,61.0,304.0,6.63,10493990.0
Czechia,CZE,2021-06-06,Daily hospital occupancy,304.0,Europe,30430.0,39.0,61.0,304.0,6.63,10493990.0
Czechia,CZE,2021-06-06,Daily hospital occupancy per million,28.969,Europe,30430.0,39.0,61.0,304.0,6.63,10493990.0
Czechia,CZE,2021-06-06,Weekly new ICU admissions,35.0,Europe,30430.0,39.0,61.0,304.0,6.63,10493990.0
Czechia,CZE,2021-06-06,Weekly new ICU admissions per million,3.335,Europe,30430.0,39.0,61.0,304.0,6.63,10493990.0
Czechia,CZE,2021-06-06,Weekly new hospital admissions,251.0,Europe,30430.0,39.0,61.0,304.0,6.63,10493990.0
Czechia,CZE,2021-06-06,Weekly new hospital admissions per million,23.918,Europe,30430.0,39.0,61.0,304.0,6.63,10493990.0
Czechia,CZE,2021-06-13,Daily ICU occupancy,35.0,Europe,30458.0,28.0,35.0,155.0,6.63,10493990.0
Czechia,CZE,2021-06-13,Daily ICU occupancy per million,3.335,Europe,30458.0,28.0,35.0,155.0,6.63,10493990.0
Czechia,CZE,2021-06-13,Daily hospital occupancy,155.0,Europe,30458.0,28.0,35.0,155.0,6.63,10493990.0
Czechia,CZE,2021-06-13,Daily hospital occupancy per million,14.77,Europe,30458.0,28.0,35.0,155.0,6.63,10493990.0
Czechia,CZE,2021-06-13,Weekly new ICU admissions,19.0,Europe,30458.0,28.0,35.0,155.0,6.63,10493990.0
Czechia,CZE,2021-06-13,Weekly new ICU admissions per million,1.811,Europe,30458.0,28.0,35.0,155.0,6.63,10493990.0
Czechia,CZE,2021-06-13,Weekly new hospital admissions,134.0,Europe,30458.0,28.0,35.0,155.0,6.63,10493990.0
Czechia,CZE,2021-06-13,Weekly new hospital admissions per million,12.769,Europe,30458.0,28.0,35.0,155.0,6.63,10493990.0
Czechia,CZE,2021-06-20,Daily ICU occupancy,20.0,Europe,30474.0,16.0,20.0,89.0,6.63,10493990.0
Czechia,CZE,2021-06-20,Daily ICU occupancy per million,1.906,Europe,30474.0,16.0,20.0,89.0,6.63,10493990.0
Czechia,CZE,2021-06-20,Daily hospital occupancy,89.0,Europe,30474.0,16.0,20.0,89.0,6.63,10493990.0
Czechia,CZE,2021-06-20,Daily hospital occupancy per million,8.481,Europe,30474.0,16.0,20.0,89.0,6.63,10493990.0
Czechia,CZE,2021-06-20,Weekly new ICU admissions,13.0,Europe,30474.0,16.0,20.0,89.0,6.63,10493990.0
Czechia,CZE,2021-06-20,Weekly new ICU admissions per million,1.239,Europe,30474.0,16.0,20.0,89.0,6.63,10493990.0
Czechia,CZE,2021-06-20,Weekly new hospital admissions,96.0,Europe,30474.0,16.0,20.0,89.0,6.63,10493990.0
Czechia,CZE,2021-06-20,Weekly new hospital admissions per million,9.148,Europe,30474.0,16.0,20.0,89.0,6.63,10493990.0
Czechia,CZE,2021-06-27,Daily ICU occupancy,12.0,Europe,30486.0,12.0,12.0,59.0,6.63,10493990.0
Czechia,CZE,2021-06-27,Daily ICU occupancy per million,1.144,Europe,30486.0,12.0,12.0,59.0,6.63,10493990.0
Czechia,CZE,2021-06-27,Daily hospital occupancy,59.0,Europe,30486.0,12.0,12.0,59.0,6.63,10493990.0
Czechia,CZE,2021-06-27,Daily hospital occupancy per million,5.622,Europe,30486.0,12.0,12.0,59.0,6.63,10493990.0
Czechia,CZE,2021-06-27,Weekly new ICU admissions,4.0,Europe,30486.0,12.0,12.0,59.0,6.63,10493990.0
Czechia,CZE,2021-06-27,Weekly new ICU admissions per million,0.381,Europe,30486.0,12.0,12.0,59.0,6.63,10493990.0
Czechia,CZE,2021-06-27,Weekly new hospital admissions,52.0,Europe,30486.0,12.0,12.0,59.0,6.63,10493990.0
Czechia,CZE,2021-06-27,Weekly new hospital admissions per million,4.955,Europe,30486.0,12.0,12.0,59.0,6.63,10493990.0
Czechia,CZE,2021-07-04,Daily ICU occupancy,7.0,Europe,30491.0,5.0,7.0,33.0,6.63,10493990.0
Czechia,CZE,2021-07-04,Daily ICU occupancy per million,0.667,Europe,30491.0,5.0,7.0,33.0,6.63,10493990.0
Czechia,CZE,2021-07-04,Daily hospital occupancy,33.0,Europe,30491.0,5.0,7.0,33.0,6.63,10493990.0
Czechia,CZE,2021-07-04,Daily hospital occupancy per million,3.145,Europe,30491.0,5.0,7.0,33.0,6.63,10493990.0
Czechia,CZE,2021-07-04,Weekly new ICU admissions,9.0,Europe,30491.0,5.0,7.0,33.0,6.63,10493990.0
Czechia,CZE,2021-07-04,Weekly new ICU admissions per million,0.858,Europe,30491.0,5.0,7.0,33.0,6.63,10493990.0
Czechia,CZE,2021-07-04,Weekly new hospital admissions,45.0,Europe,30491.0,5.0,7.0,33.0,6.63,10493990.0
Czechia,CZE,2021-07-04,Weekly new hospital admissions per million,4.288,Europe,30491.0,5.0,7.0,33.0,6.63,10493990.0
Czechia,CZE,2021-07-11,Daily ICU occupancy,8.0,Europe,30494.0,3.0,8.0,26.0,6.63,10493990.0
Czechia,CZE,2021-07-11,Daily ICU occupancy per million,0.762,Europe,30494.0,3.0,8.0,26.0,6.63,10493990.0
Czechia,CZE,2021-07-11,Daily hospital occupancy,26.0,Europe,30494.0,3.0,8.0,26.0,6.63,10493990.0
Czechia,CZE,2021-07-11,Daily hospital occupancy per million,2.478,Europe,30494.0,3.0,8.0,26.0,6.63,10493990.0
Czechia,CZE,2021-07-11,Weekly new ICU admissions,11.0,Europe,30494.0,3.0,8.0,26.0,6.63,10493990.0
Czechia,CZE,2021-07-11,Weekly new ICU admissions per million,1.048,Europe,30494.0,3.0,8.0,26.0,6.63,10493990.0
Czechia,CZE,2021-07-11,Weekly new hospital admissions,36.0,Europe,30494.0,3.0,8.0,26.0,6.63,10493990.0
Czechia,CZE,2021-07-11,Weekly new hospital admissions per million,3.431,Europe,30494.0,3.0,8.0,26.0,6.63,10493990.0
Czechia,CZE,2021-07-18,Daily ICU occupancy,10.0,Europe,30498.0,4.0,10.0,35.0,6.63,10493990.0
Czechia,CZE,2021-07-18,Daily ICU occupancy per million,0.953,Europe,30498.0,4.0,10.0,35.0,6.63,10493990.0
Czechia,CZE,2021-07-18,Daily hospital occupancy,35.0,Europe,30498.0,4.0,10.0,35.0,6.63,10493990.0
Czechia,CZE,2021-07-18,Daily hospital occupancy per million,3.335,Europe,30498.0,4.0,10.0,35.0,6.63,10493990.0
Czechia,CZE,2021-07-18,Weekly new ICU admissions,11.0,Europe,30498.0,4.0,10.0,35.0,6.63,10493990.0
Czechia,CZE,2021-07-18,Weekly new ICU admissions per million,1.048,Europe,30498.0,4.0,10.0,35.0,6.63,10493990.0
Czechia,CZE,2021-07-18,Weekly new hospital admissions,51.0,Europe,30498.0,4.0,10.0,35.0,6.63,10493990.0
Czechia,CZE,2021-07-18,Weekly new hospital admissions per million,4.86,Europe,30498.0,4.0,10.0,35.0,6.63,10493990.0
Czechia,CZE,2021-07-25,Daily ICU occupancy,10.0,Europe,30502.0,4.0,10.0,50.0,6.63,10493990.0
Czechia,CZE,2021-07-25,Daily ICU occupancy per million,0.953,Europe,30502.0,4.0,10.0,50.0,6.63,10493990.0
Czechia,CZE,2021-07-25,Daily hospital occupancy,50.0,Europe,30502.0,4.0,10.0,50.0,6.63,10493990.0
Czechia,CZE,2021-07-25,Daily hospital occupancy per million,4.765,Europe,30502.0,4.0,10.0,50.0,6.63,10493990.0
Czechia,CZE,2021-07-25,Weekly new ICU admissions,12.0,Europe,30502.0,4.0,10.0,50.0,6.63,10493990.0
Czechia,CZE,2021-07-25,Weekly new ICU admissions per million,1.144,Europe,30502.0,4.0,10.0,50.0,6.63,10493990.0
Czechia,CZE,2021-07-25,Weekly new hospital admissions,71.0,Europe,30502.0,4.0,10.0,50.0,6.63,10493990.0
Czechia,CZE,2021-07-25,Weekly new hospital admissions per million,6.766,Europe,30502.0,4.0,10.0,50.0,6.63,10493990.0
Czechia,CZE,2021-08-01,Daily ICU occupancy,16.0,Europe,30504.0,2.0,16.0,52.0,6.63,10493990.0
Czechia,CZE,2021-08-01,Daily ICU occupancy per million,1.525,Europe,30504.0,2.0,16.0,52.0,6.63,10493990.0
Czechia,CZE,2021-08-01,Daily hospital occupancy,52.0,Europe,30504.0,2.0,16.0,52.0,6.63,10493990.0
Czechia,CZE,2021-08-01,Daily hospital occupancy per million,4.955,Europe,30504.0,2.0,16.0,52.0,6.63,10493990.0
Czechia,CZE,2021-08-01,Weekly new ICU admissions,10.0,Europe,30504.0,2.0,16.0,52.0,6.63,10493990.0
Czechia,CZE,2021-08-01,Weekly new ICU admissions per million,0.953,Europe,30504.0,2.0,16.0,52.0,6.63,10493990.0
Czechia,CZE,2021-08-01,Weekly new hospital admissions,66.0,Europe,30504.0,2.0,16.0,52.0,6.63,10493990.0
Czechia,CZE,2021-08-01,Weekly new hospital admissions per million,6.289,Europe,30504.0,2.0,16.0,52.0,6.63,10493990.0
Czechia,CZE,2021-08-08,Daily ICU occupancy,16.0,Europe,30510.0,6.0,16.0,58.0,6.63,10493990.0
Czechia,CZE,2021-08-08,Daily ICU occupancy per million,1.525,Europe,30510.0,6.0,16.0,58.0,6.63,10493990.0
Czechia,CZE,2021-08-08,Daily hospital occupancy,58.0,Europe,30510.0,6.0,16.0,58.0,6.63,10493990.0
Czechia,CZE,2021-08-08,Daily hospital occupancy per million,5.527,Europe,30510.0,6.0,16.0,58.0,6.63,10493990.0
Czechia,CZE,2021-08-08,Weekly new ICU admissions,12.0,Europe,30510.0,6.0,16.0,58.0,6.63,10493990.0
Czechia,CZE,2021-08-08,Weekly new ICU admissions per million,1.144,Europe,30510.0,6.0,16.0,58.0,6.63,10493990.0
Czechia,CZE,2021-08-08,Weekly new hospital admissions,66.0,Europe,30510.0,6.0,16.0,58.0,6.63,10493990.0
Czechia,CZE,2021-08-08,Weekly new hospital admissions per million,6.289,Europe,30510.0,6.0,16.0,58.0,6.63,10493990.0
Czechia,CZE,2021-08-15,Daily ICU occupancy,16.0,Europe,30512.0,2.0,16.0,61.0,6.63,10493990.0
Czechia,CZE,2021-08-15,Daily ICU occupancy per million,1.525,Europe,30512.0,2.0,16.0,61.0,6.63,10493990.0
Czechia,CZE,2021-08-15,Daily hospital occupancy,61.0,Europe,30512.0,2.0,16.0,61.0,6.63,10493990.0
Czechia,CZE,2021-08-15,Daily hospital occupancy per million,5.813,Europe,30512.0,2.0,16.0,61.0,6.63,10493990.0
Czechia,CZE,2021-08-15,Weekly new ICU admissions,11.0,Europe,30512.0,2.0,16.0,61.0,6.63,10493990.0
Czechia,CZE,2021-08-15,Weekly new ICU admissions per million,1.048,Europe,30512.0,2.0,16.0,61.0,6.63,10493990.0
Czechia,CZE,2021-08-15,Weekly new hospital admissions,63.0,Europe,30512.0,2.0,16.0,61.0,6.63,10493990.0
Czechia,CZE,2021-08-15,Weekly new hospital admissions per million,6.003,Europe,30512.0,2.0,16.0,61.0,6.63,10493990.0
Czechia,CZE,2021-08-22,Daily ICU occupancy,17.0,Europe,30525.0,13.0,17.0,66.0,6.63,10493990.0
Czechia,CZE,2021-08-22,Daily ICU occupancy per million,1.62,Europe,30525.0,13.0,17.0,66.0,6.63,10493990.0
Czechia,CZE,2021-08-22,Daily hospital occupancy,66.0,Europe,30525.0,13.0,17.0,66.0,6.63,10493990.0
Czechia,CZE,2021-08-22,Daily hospital occupancy per million,6.289,Europe,30525.0,13.0,17.0,66.0,6.63,10493990.0
Czechia,CZE,2021-08-22,Weekly new ICU admissions,15.0,Europe,30525.0,13.0,17.0,66.0,6.63,10493990.0
Czechia,CZE,2021-08-22,Weekly new ICU admissions per million,1.429,Europe,30525.0,13.0,17.0,66.0,6.63,10493990.0
Czechia,CZE,2021-08-22,Weekly new hospital admissions,81.0,Europe,30525.0,13.0,17.0,66.0,6.63,10493990.0
Czechia,CZE,2021-08-22,Weekly new hospital admissions per million,7.719,Europe,30525.0,13.0,17.0,66.0,6.63,10493990.0
Czechia,CZE,2021-08-29,Daily ICU occupancy,9.0,Europe,30532.0,7.0,9.0,55.0,6.63,10493990.0
Czechia,CZE,2021-08-29,Daily ICU occupancy per million,0.858,Europe,30532.0,7.0,9.0,55.0,6.63,10493990.0
Czechia,CZE,2021-08-29,Daily hospital occupancy,55.0,Europe,30532.0,7.0,9.0,55.0,6.63,10493990.0
Czechia,CZE,2021-08-29,Daily hospital occupancy per million,5.241,Europe,30532.0,7.0,9.0,55.0,6.63,10493990.0
Czechia,CZE,2021-08-29,Weekly new ICU admissions,11.0,Europe,30532.0,7.0,9.0,55.0,6.63,10493990.0
Czechia,CZE,2021-08-29,Weekly new ICU admissions per million,1.048,Europe,30532.0,7.0,9.0,55.0,6.63,10493990.0
Czechia,CZE,2021-08-29,Weekly new hospital admissions,68.0,Europe,30532.0,7.0,9.0,55.0,6.63,10493990.0
Czechia,CZE,2021-08-29,Weekly new hospital admissions per million,6.48,Europe,30532.0,7.0,9.0,55.0,6.63,10493990.0
Czechia,CZE,2021-09-05,Daily ICU occupancy,16.0,Europe,30535.0,3.0,16.0,69.0,6.63,10493990.0
Czechia,CZE,2021-09-05,Daily ICU occupancy per million,1.525,Europe,30535.0,3.0,16.0,69.0,6.63,10493990.0
Czechia,CZE,2021-09-05,Daily hospital occupancy,69.0,Europe,30535.0,3.0,16.0,69.0,6.63,10493990.0
Czechia,CZE,2021-09-05,Daily hospital occupancy per million,6.575,Europe,30535.0,3.0,16.0,69.0,6.63,10493990.0
Czechia,CZE,2021-09-05,Weekly new ICU admissions,15.0,Europe,30535.0,3.0,16.0,69.0,6.63,10493990.0
Czechia,CZE,2021-09-05,Weekly new ICU admissions per million,1.429,Europe,30535.0,3.0,16.0,69.0,6.63,10493990.0
Czechia,CZE,2021-09-05,Weekly new hospital admissions,86.0,Europe,30535.0,3.0,16.0,69.0,6.63,10493990.0
Czechia,CZE,2021-09-05,Weekly new hospital admissions per million,8.195,Europe,30535.0,3.0,16.0,69.0,6.63,10493990.0
Czechia,CZE,2021-09-12,Daily ICU occupancy,31.0,Europe,30541.0,6.0,31.0,127.0,6.63,10493990.0
Czechia,CZE,2021-09-12,Daily ICU occupancy per million,2.954,Europe,30541.0,6.0,31.0,127.0,6.63,10493990.0
Czechia,CZE,2021-09-12,Daily hospital occupancy,127.0,Europe,30541.0,6.0,31.0,127.0,6.63,10493990.0
Czechia,CZE,2021-09-12,Daily hospital occupancy per million,12.102,Europe,30541.0,6.0,31.0,127.0,6.63,10493990.0
Czechia,CZE,2021-09-12,Weekly new ICU admissions,18.0,Europe,30541.0,6.0,31.0,127.0,6.63,10493990.0
Czechia,CZE,2021-09-12,Weekly new ICU admissions per million,1.715,Europe,30541.0,6.0,31.0,127.0,6.63,10493990.0
Czechia,CZE,2021-09-12,Weekly new hospital admissions,133.0,Europe,30541.0,6.0,31.0,127.0,6.63,10493990.0
Czechia,CZE,2021-09-12,Weekly new hospital admissions per million,12.674,Europe,30541.0,6.0,31.0,127.0,6.63,10493990.0
Czechia,CZE,2021-09-19,Daily ICU occupancy,40.0,Europe,30557.0,16.0,40.0,164.0,6.63,10493990.0
Czechia,CZE,2021-09-19,Daily ICU occupancy per million,3.812,Europe,30557.0,16.0,40.0,164.0,6.63,10493990.0
Czechia,CZE,2021-09-19,Daily hospital occupancy,164.0,Europe,30557.0,16.0,40.0,164.0,6.63,10493990.0
Czechia,CZE,2021-09-19,Daily hospital occupancy per million,15.628,Europe,30557.0,16.0,40.0,164.0,6.63,10493990.0
Czechia,CZE,2021-09-19,Weekly new ICU admissions,27.0,Europe,30557.0,16.0,40.0,164.0,6.63,10493990.0
Czechia,CZE,2021-09-19,Weekly new ICU admissions per million,2.573,Europe,30557.0,16.0,40.0,164.0,6.63,10493990.0
Czechia,CZE,2021-09-19,Weekly new hospital admissions,177.0,Europe,30557.0,16.0,40.0,164.0,6.63,10493990.0
Czechia,CZE,2021-09-19,Weekly new hospital admissions per million,16.867,Europe,30557.0,16.0,40.0,164.0,6.63,10493990.0
Czechia,CZE,2021-09-26,Daily ICU occupancy,45.0,Europe,30572.0,15.0,45.0,197.0,6.63,10493990.0
Czechia,CZE,2021-09-26,Daily ICU occupancy per million,4.288,Europe,30572.0,15.0,45.0,197.0,6.63,10493990.0
Czechia,CZE,2021-09-26,Daily hospital occupancy,197.0,Europe,30572.0,15.0,45.0,197.0,6.63,10493990.0
Czechia,CZE,2021-09-26,Daily hospital occupancy per million,18.773,Europe,30572.0,15.0,45.0,197.0,6.63,10493990.0
Czechia,CZE,2021-09-26,Weekly new ICU admissions,27.0,Europe,30572.0,15.0,45.0,197.0,6.63,10493990.0
Czechia,CZE,2021-09-26,Weekly new ICU admissions per million,2.573,Europe,30572.0,15.0,45.0,197.0,6.63,10493990.0
Czechia,CZE,2021-09-26,Weekly new hospital admissions,170.0,Europe,30572.0,15.0,45.0,197.0,6.63,10493990.0
Czechia,CZE,2021-09-26,Weekly new hospital admissions per million,16.2,Europe,30572.0,15.0,45.0,197.0,6.63,10493990.0
Czechia,CZE,2021-10-03,Daily ICU occupancy,52.0,Europe,30583.0,11.0,52.0,247.0,6.63,10493990.0
Czechia,CZE,2021-10-03,Daily ICU occupancy per million,4.955,Europe,30583.0,11.0,52.0,247.0,6.63,10493990.0
Czechia,CZE,2021-10-03,Daily hospital occupancy,247.0,Europe,30583.0,11.0,52.0,247.0,6.63,10493990.0
Czechia,CZE,2021-10-03,Daily hospital occupancy per million,23.537,Europe,30583.0,11.0,52.0,247.0,6.63,10493990.0
Czechia,CZE,2021-10-03,Weekly new ICU admissions,29.0,Europe,30583.0,11.0,52.0,247.0,6.63,10493990.0
Czechia,CZE,2021-10-03,Weekly new ICU admissions per million,2.763,Europe,30583.0,11.0,52.0,247.0,6.63,10493990.0
Czechia,CZE,2021-10-03,Weekly new hospital admissions,246.0,Europe,30583.0,11.0,52.0,247.0,6.63,10493990.0
Czechia,CZE,2021-10-03,Weekly new hospital admissions per million,23.442,Europe,30583.0,11.0,52.0,247.0,6.63,10493990.0
Czechia,CZE,2021-10-10,Daily ICU occupancy,77.0,Europe,30609.0,26.0,77.0,350.0,6.63,10493990.0
Czechia,CZE,2021-10-10,Daily ICU occupancy per million,7.338,Europe,30609.0,26.0,77.0,350.0,6.63,10493990.0
Czechia,CZE,2021-10-10,Daily hospital occupancy,350.0,Europe,30609.0,26.0,77.0,350.0,6.63,10493990.0
Czechia,CZE,2021-10-10,Daily hospital occupancy per million,33.352,Europe,30609.0,26.0,77.0,350.0,6.63,10493990.0
Czechia,CZE,2021-10-10,Weekly new ICU admissions,59.0,Europe,30609.0,26.0,77.0,350.0,6.63,10493990.0
Czechia,CZE,2021-10-10,Weekly new ICU admissions per million,5.622,Europe,30609.0,26.0,77.0,350.0,6.63,10493990.0
Czechia,CZE,2021-10-10,Weekly new hospital admissions,363.0,Europe,30609.0,26.0,77.0,350.0,6.63,10493990.0
Czechia,CZE,2021-10-10,Weekly new hospital admissions per million,34.591,Europe,30609.0,26.0,77.0,350.0,6.63,10493990.0
Czechia,CZE,2021-10-17,Daily ICU occupancy,116.0,Europe,30656.0,47.0,116.0,543.0,6.63,10493990.0
Czechia,CZE,2021-10-17,Daily ICU occupancy per million,11.054,Europe,30656.0,47.0,116.0,543.0,6.63,10493990.0
Czechia,CZE,2021-10-17,Daily hospital occupancy,543.0,Europe,30656.0,47.0,116.0,543.0,6.63,10493990.0
Czechia,CZE,2021-10-17,Daily hospital occupancy per million,51.744,Europe,30656.0,47.0,116.0,543.0,6.63,10493990.0
Czechia,CZE,2021-10-17,Weekly new ICU admissions,73.0,Europe,30656.0,47.0,116.0,543.0,6.63,10493990.0
Czechia,CZE,2021-10-17,Weekly new ICU admissions per million,6.956,Europe,30656.0,47.0,116.0,543.0,6.63,10493990.0
Czechia,CZE,2021-10-17,Weekly new hospital admissions,553.0,Europe,30656.0,47.0,116.0,543.0,6.63,10493990.0
Czechia,CZE,2021-10-17,Weekly new hospital admissions per million,52.697,Europe,30656.0,47.0,116.0,543.0,6.63,10493990.0
Czechia,CZE,2021-10-24,Daily ICU occupancy,163.0,Europe,30735.0,79.0,163.0,993.0,6.63,10493990.0
Czechia,CZE,2021-10-24,Daily ICU occupancy per million,15.533,Europe,30735.0,79.0,163.0,993.0,6.63,10493990.0
Czechia,CZE,2021-10-24,Daily hospital occupancy,993.0,Europe,30735.0,79.0,163.0,993.0,6.63,10493990.0
Czechia,CZE,2021-10-24,Daily hospital occupancy per million,94.626,Europe,30735.0,79.0,163.0,993.0,6.63,10493990.0
Czechia,CZE,2021-10-24,Weekly new ICU admissions,122.0,Europe,30735.0,79.0,163.0,993.0,6.63,10493990.0
Czechia,CZE,2021-10-24,Weekly new ICU admissions per million,11.626,Europe,30735.0,79.0,163.0,993.0,6.63,10493990.0
Czechia,CZE,2021-10-24,Weekly new hospital admissions,1059.0,Europe,30735.0,79.0,163.0,993.0,6.63,10493990.0
Czechia,CZE,2021-10-24,Weekly new hospital admissions per million,100.915,Europe,30735.0,79.0,163.0,993.0,6.63,10493990.0
Czechia,CZE,2021-10-31,Daily ICU occupancy,266.0,Europe,30891.0,156.0,266.0,1731.0,6.63,10493990.0
Czechia,CZE,2021-10-31,Daily ICU occupancy per million,25.348,Europe,30891.0,156.0,266.0,1731.0,6.63,10493990.0
Czechia,CZE,2021-10-31,Daily hospital occupancy,1731.0,Europe,30891.0,156.0,266.0,1731.0,6.63,10493990.0
Czechia,CZE,2021-10-31,Daily hospital occupancy per million,164.952,Europe,30891.0,156.0,266.0,1731.0,6.63,10493990.0
Czechia,CZE,2021-10-31,Weekly new ICU admissions,153.0,Europe,30891.0,156.0,266.0,1731.0,6.63,10493990.0
Czechia,CZE,2021-10-31,Weekly new ICU admissions per million,14.58,Europe,30891.0,156.0,266.0,1731.0,6.63,10493990.0
Czechia,CZE,2021-10-31,Weekly new hospital admissions,1752.0,Europe,30891.0,156.0,266.0,1731.0,6.63,10493990.0
Czechia,CZE,2021-10-31,Weekly new hospital admissions per million,166.953,Europe,30891.0,156.0,266.0,1731.0,6.63,10493990.0
Czechia,CZE,2021-11-07,Daily ICU occupancy,424.0,Europe,31189.0,298.0,424.0,2957.0,6.63,10493990.0
Czechia,CZE,2021-11-07,Daily ICU occupancy per million,40.404,Europe,31189.0,298.0,424.0,2957.0,6.63,10493990.0
Czechia,CZE,2021-11-07,Daily hospital occupancy,2957.0,Europe,31189.0,298.0,424.0,2957.0,6.63,10493990.0
Czechia,CZE,2021-11-07,Daily hospital occupancy per million,281.78,Europe,31189.0,298.0,424.0,2957.0,6.63,10493990.0
Czechia,CZE,2021-11-07,Weekly new ICU admissions,256.0,Europe,31189.0,298.0,424.0,2957.0,6.63,10493990.0
Czechia,CZE,2021-11-07,Weekly new ICU admissions per million,24.395,Europe,31189.0,298.0,424.0,2957.0,6.63,10493990.0
Czechia,CZE,2021-11-07,Weekly new hospital admissions,2891.0,Europe,31189.0,298.0,424.0,2957.0,6.63,10493990.0
Czechia,CZE,2021-11-07,Weekly new hospital admissions per million,275.491,Europe,31189.0,298.0,424.0,2957.0,6.63,10493990.0
Czechia,CZE,2021-11-14,Daily ICU occupancy,600.0,Europe,31630.0,441.0,600.0,4146.0,6.63,10493990.0
Czechia,CZE,2021-11-14,Daily ICU occupancy per million,57.176,Europe,31630.0,441.0,600.0,4146.0,6.63,10493990.0
Czechia,CZE,2021-11-14,Daily hospital occupancy,4146.0,Europe,31630.0,441.0,600.0,4146.0,6.63,10493990.0
Czechia,CZE,2021-11-14,Daily hospital occupancy per million,395.083,Europe,31630.0,441.0,600.0,4146.0,6.63,10493990.0
Czechia,CZE,2021-11-14,Weekly new ICU admissions,307.0,Europe,31630.0,441.0,600.0,4146.0,6.63,10493990.0
Czechia,CZE,2021-11-14,Weekly new ICU admissions per million,29.255,Europe,31630.0,441.0,600.0,4146.0,6.63,10493990.0
Czechia,CZE,2021-11-14,Weekly new hospital admissions,3779.0,Europe,31630.0,441.0,600.0,4146.0,6.63,10493990.0
Czechia,CZE,2021-11-14,Weekly new hospital admissions per million,360.111,Europe,31630.0,441.0,600.0,4146.0,6.63,10493990.0
Czechia,CZE,2021-11-21,Daily ICU occupancy,782.0,Europe,32272.0,642.0,782.0,5422.0,6.63,10493990.0
Czechia,CZE,2021-11-21,Daily ICU occupancy per million,74.519,Europe,32272.0,642.0,782.0,5422.0,6.63,10493990.0
Czechia,CZE,2021-11-21,Daily hospital occupancy,5422.0,Europe,32272.0,642.0,782.0,5422.0,6.63,10493990.0
Czechia,CZE,2021-11-21,Daily hospital occupancy per million,516.677,Europe,32272.0,642.0,782.0,5422.0,6.63,10493990.0
Czechia,CZE,2021-11-21,Weekly new ICU admissions,412.0,Europe,32272.0,642.0,782.0,5422.0,6.63,10493990.0
Czechia,CZE,2021-11-21,Weekly new ICU admissions per million,39.261,Europe,32272.0,642.0,782.0,5422.0,6.63,10493990.0
